Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zodiac Aerospace,ZC, France,Plaisir,"February 24, 2015",,,4.0,3.0,4.0,,5.0,3.0,4.0,,Current,,,, Engineer,"Recommends, Neutral Outlook, No opinion of CEO",full time,,,,,More than 5 years,,,I enjoy the freedom to complete my job by my own methods (as long as I complete my tasks on time / quality). I have learned a lot working for this company. Great people to work with!,"There are many challenges with the new ""start-up"" products, and the pressure that comes along with it. There are difficult situations, but I've really grown because of them.",Need to find the proper balance between shipping product and improving the various departments / processes
Zodiac Aerospace,ZC, France,Plaisir,"March 31, 2015",,,4.0,4.0,3.0,,3.0,3.0,3.0,Former,,,,, Stock Clerk,"Recommends, Neutral Outlook, No opinion of CEO",full time,,less than a year,,,,,,"Its very straightforward stuff, Pick up list from the engineers on the floor and run around the warehouse getting all the parts together without having to interact with anybody really. Was able to listen to my ipod most of the day. Decent enough pay for what you do.","Can get monotonous and mundane and the low pay can get to you after awhile. More a job for someone that cant do much else( Retired,old, non-english speaking,felon)",Organize the parts floor better by number
Zodiac Aerospace,ZC, France,Plaisir,"August 31, 2017",,(1),1.0,1.0,1.0,,1.0,5.0,1.0,Former,,,,, Administrative,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,"THE GOOD: competitive pay, great benefits, super friendly receptionist and security, hummmm.... not much else. Oh! It was a great resume builder.....I AM thankful for that","THE BAD: in general, management has no clue what to do. Company is going through a legal downsizing due to not being able to supply a good product. Program managers don't even know how their programs are doing. Employees are just a number and a dime a dozen. The French employees are rude, but the rest are pretty decent. THE UGLY: the HR office is a nightmare. Inappropriate and ineffective with employee issues, and ill-managed. The Chief offices have revolving doors. I think they went through 3 or 4 CEOs while I was there, a couple CFOs, and who knows how many others.","have corporate take the reigns to try and salvage this failing location. There are good, capable employees, but poor, inefficient managers to direct them. The high employee turnover rate is starving the company of productivity and morale"
Zodiac Aerospace,ZC, France,Plaisir,"August 16, 2017",,(2),1.0,1.0,,,1.0,1.0,1.0,,Current,,,, Top Employee,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,less than a year,,,,,,Hard working people who make you feel part of a family.,"There is an evident and disproportionated gap between salaries earned by minorities and women compared to male white American/French counterparts performing in the same positions with similar responsibilities and other factors such as experience, seniority, and performance. This issue is clear and recurrent through all the Southern California business units no matter which division they belong to. A group of employees has already started to discuss the strategy to execute legal actions with the help of the pertinent government entities like the U.S. Equal Employment Opportunity Commission.","By creating, implementing and enforcing a clear compensation policy for the entire company based on merit, you will avoid legal actions and a negative public image of the company which may affect the market perception. Make sure your business unit upper management and executives are trained on the pay equality and discrimination laws. Also, working conditions for employees are poor and put in risk their physical and mental health."
Zodiac Aerospace,ZC, France,Plaisir,"May 8, 2018",,,5.0,5.0,5.0,,3.0,4.0,4.0,,Current,Intern,,, Facilities Engineer,"Recommends, Neutral Outlook, No opinion of CEO",,,less than a year,,,,,,"Part time internship that was very flexible with my college schedule. Very hands-on oriented internship. As a mechanical engineer major, I’ve furthered my skills using AutoCAD, as well as learning project management, industrial change management, and keeping track of capital assets.","A far drive from DFW. The company and the facility was built in the ‘60s so it is very old, along with the majority of its work force.",None
Zodiac Aerospace,ZC, France,Plaisir,"April 11, 2016",,,4.0,5.0,3.0,,3.0,3.0,3.0,Former,,Intern,,, Content Intern,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,It was pretty relaxed. The flexibility you had was great and the people I worked with are people I still see to this day.,The actual work was pretty redundant. You would stare at a screen for 4-8 hours a day noticing the small details you would think are off on a video or ad.,"Not much here. I guess the work was detailed correctly and if you were genuinely interested about moving up, the opportunities were there."
Zodiac Aerospace,ZC, France,Plaisir,"June 4, 2016",,(1),4.0,,,,,,,,,,,, ,"Recommends, Positive Outlook, No opinion of CEO",,,,,,,,,"Great leadership, a lot of experience, and a genuine family atmosphere. Benefits were very good. I truly miss working for them. Easily recommend.","Too many projects and goals went no where, and it seemed like a lot of efforts were either duplicated or wasted.",Communication across the pond would have been good. So many horses changed mid-stream and it seems we could have done so much more. I hope they do.
Zodiac Aerospace,ZC, France,Plaisir,"March 1, 2017",,,4.0,4.0,4.0,,4.0,4.0,4.0,Former,,,Contractor,, Anonymous Contractor ,None,,,,,,,,,Great friendly people. Generous and gentle leadership.,"Lack of engineering experience, Specially Mechanics of Composite materials.",I'd like to comment this advice with love to Management.
Zodiac Aerospace,ZC, France,Plaisir,"January 26, 2014",,,4.0,4.0,4.0,,4.0,3.0,5.0,Former,,,,, Supply Chain Buyerr,"Recommends, Positive Outlook",full time,,,More than a year,,,,,Good Learning opportunity. Balance ethnic mix which was good to know people from all races. We had team lunches which promote team values and loyalty to the company. Free lunches by employer time to time was a good relaxing break from work.,Low Salaries. Although there was lots of learning in the job but there are a few opportunities to grow within a company.,Improve Salaries
Zodiac Aerospace,ZC, France,Plaisir,"October 22, 2016",,(1),3.0,1.0,2.0,,3.0,4.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,More than 5 years,,,"Good benefits: vacation and sick time, FMLA, insurance, 401K, promotes from within, hourly employee union protection (even if you aren't a member), good pay, company picnic.","Not a good work/life balance, frowns on use of accumulated vacation/sick time, same day (up to two hours before leave time) notification of mandatory overtime that day, no union protection for salary employees (first to be laid off), insecurity in job position and little confidence in management. High stress rate due to ""missing"" or bad parts, among other things, causing extensive overtime.","Balance out chiefs to Indians. Hire more employees to meet demand (or mismanagement) instead of slave driving the good employees you have into the ground. There's a difference in slim manufacturing and keeping a few extra parts to accommodate for ""lost"" or bad parts."
Zodiac Aerospace,ZC, France,Plaisir,"April 6, 2012",,,4.0,4.0,,,4.0,4.5,5.0,,,,,, ,"Recommends, No opinion of CEO",,,,,,,,,"While I worked there over 16 years, the majority of the work force has even more seniority than I do, that speaks for itself. Self directed employees are allowed to advance, it depends on you. Hard work is recognized. New product Innovation, technology driven.","Bread and butter jobs are taken for granted, labor intensive","Mike has moved up the corporate ladder, Steve Zimmerman is now in command at Monogram Systems."
Zodiac Aerospace,ZC, France,Plaisir,"May 27, 2018",,,4.0,4.0,4.0,,2.0,4.0,4.0,,Current,,,, Production Assembler,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,"Mostly great co-workers, any questions usually get answered by a good hr department, decent health insurance beneifits and retirement plans.","Union is split into seperate tiers, sometimes feels they do not work seniority fairly, lots of favoritism by both salary and union sides.",Spend more time filtering new employees before hire. Seems that anyone who shows up 5 days a week no matter the personal fit or work contribution gets hired.
Zodiac Aerospace,ZC, France,Plaisir,"March 21, 2015",,,4.0,1.0,4.0,,3.0,3.0,4.0,,,,,,Account,"Doesn't Recommend, Positive Outlook, Approves of CEO",,,,,,,,,"Stability, family environment. Many people have been at the company for decades. Benefits are pretty average compared to other companies.",There is almost no work/life balance. People work really hard to be here. Reviews/raises are hard to come by.,Make employees a priority or you're going to lose the good ones. Don't use your employees and expect them to work 80 hour weeks.
Zodiac Aerospace,ZC, France,Plaisir,"August 30, 2015",,(3),1.0,1.0,1.0,,1.0,2.0,3.0,,Current,,,, Floor Worker,"Doesn't Recommend, Negative Outlook",full time,,,More than a year,,,,,"Good health benefits, stability by virtue of demand for its products.","This concerns hourly employees on the floor like myself - this company has a habit of requiring people to work overtime every weekend for sometimes months on end rather than hire new people. Their wages are below average, and calibrated to whatever the person made at the last place they worked. Advancement is nil. The result is that it is a very unfriendly place for people with families. The only ones to stay on are illegal immigrants with expired visas, retired NAVY and their dependents who already have an income, and very young people with no or little education or experience. It is in perpetual ""brain drain"".","Do not assume that everyone on the floor wants to work every day of their lives at your factory, and make a more competitive work environment with advancement and pride."
Zodiac Aerospace,ZC, France,Plaisir,"August 19, 2015",,(2),2.0,4.0,1.0,,1.0,1.0,1.0,,,,,,Shop Union Employee ,"Neutral Outlook, Disapproves of CEO",,,,,,More than 5 years,,,Most of the people you work with are very professional and great although they are underpaid a lot of them do keep a very positive mental attitude.,One of the worst working environments as far asThe rate of pay and The relationship between human resources and the union employees was terrible. A lot of negative feedback from certain members of human resources. There was one incident where management was seen standing out with stop watches timing and watching people coming in and out of the break room. It seemed completely unnecessary in such a small working environment. It is truly amazing to me that these people stay in business.,Hire more professional managers that have a background in human relations.
Zodiac Aerospace,ZC, France,Plaisir,"July 25, 2014",,(1),4.0,3.0,4.0,,4.0,3.0,4.0,,Current,,,, Design Engineer,"Recommends, Positive Outlook",full time,,less than a year,,,,,,The people I work with genuinely want to design and build a top-quality product!,Parking is a nightmare!!! Schedules are very tight so I work from home a lot but there's a good sense of satisfaction in the end.,reward you employees with a half-day off after they've been putting a bunch of extra hours...it would be a very nice gesture...
Zodiac Aerospace,ZC, France,Plaisir,"August 23, 2016",,(2),1.0,3.0,1.0,,1.0,1.0,3.0,,,Intern,,,Eng,"Doesn't Recommend, Negative Outlook, No opinion of CEO",,,,,,,,,Gain experience designing the interioir of commericial airplanes with CATIA and involvement with other major projects. Learned aerospace terminology and the standards for our clients. Most people there are very friendly and helpful,"Very disorganized, no direction, mentor lacked leadership. No training. Had to learn everything myself as my mentor was awful. I had to go to other engineers for assistance because my mentor was always confused and pissed off for no reason. No hands on experience so basically a desk job 40+ hours a week. Honestly a very boring internship compared to other internships I had before. Sometimes the parts/assembly databases would glitch and I was stuck doing mundane tasks that has nothing to do with engineering. The computers are slow as hell. Seems like they didn't care about developing me at all.","Pick mentors that actually care about developing interns, not mentors that give you work while they just chill and do nothing."
Zodiac Aerospace,ZC, France,Plaisir,"June 3, 2015",,(1),3.0,4.0,2.0,,2.0,3.0,1.0,,Current,,,, Design Engineer I,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,Flexible working hours Lateral movement within company means you can have many positions - diversification Good benefits packages Lots of young professionals who like to hang out outside of working hours,"Vertical movement within company is difficult and undefined General mood is poor, people are always leaving Upper management is constantly changing and poor Below average pay",Stop completely replacing the upper management structure every two years. There needs to be some constancy in the company to get out of the slump we are in. Constantly changing structure and people does not make those of us at the lower levels feel comfortable in our job. The overall employee mood is one of apathy. Do something to change that and you will have a great company.
Zodiac Aerospace,ZC, France,Plaisir,"February 4, 2016",,,5.0,4.0,5.0,,4.0,4.0,5.0,,,,,,Eng,"Recommends, Positive Outlook, No opinion of CEO",,,less than a year,,,,,,Free to peruse any ideas I thought would be valuable and worthy of spending my time on.,Not very much to do. I felt there could have been quite a bit more to do to keep me occupied.,"Be better organized, there is a lot of time and effort that could be saved or better utilized by organizing things better."
