Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 23, 2020",,,3.0,3.0,4.0,5.0,4.0,3.0,5.0,,Current,,,, Data Scientist II,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,,More than 5 years,,,Great benefits. Friendly environment. food onsite,Entire company is siloed. Difficult to have different groups to collaborate. There is a disconnect between upper management / HR and the workers. Also if you get a degree expect your raise for a new position to be capped. even if the position is worth more,"If someone completes a degree, and receives a new position they should be fairly compensated not capped."
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 12, 2020",,,5.0,,,,,,,Former,,Intern,,, Software Engineer ,Recommends,,,less than a year,,,,,,"Great team, positive environment, very proud","Low competition, easy work, not super engaging",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 30, 2020",,,4.0,5.0,5.0,,4.0,4.0,5.0,Former,,Intern,,, Intern ,None,,,,,,,,,Zebra has a really great culture that promotes inclusivity and teamwork.,"Sometimes I felt underutilized, but not too much.",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 17, 2020",,,5.0,,,,,,,Former,,Intern,,, Intern,None,,,,,,,,,It is a good work environment,not so great employee on-boarding,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 2, 2020",,,5.0,5.0,5.0,,5.0,5.0,5.0,Former,,Intern,,, Anonymous Intern,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,Great culture and opportunities for growth,Not that many young people for a tech company,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 3, 2020",,(1),4.0,,,,,,,Former,,,,, Software Engineer(Internship),None,full time,,,,,,,,really great non-intimidating working environment,projects could've been more challenging sometimes,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 7, 2020",,,5.0,5.0,5.0,,5.0,5.0,4.0,Former,,Intern,,, Quality and Design Assurance Engineer ,Recommends,,,less than a year,,,,,,Good pay; Care about professional development; Great culture,Sometimes slow to adapt to new solutions,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 22, 2020",,,5.0,3.0,5.0,,3.0,4.0,3.0,,Current,,,, Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,does NOT micromanage at all- ability to make projects your own and succeed. CEO is one of the most genuine out there,"Not many. One that comes to mind is the long hours/time commitment. However, you feel like you WANT to succeed so the sacrifice is ok.",Remember diversity and inclusivity.
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 9, 2020",,(1),2.0,,,,,,,,Current,,,, Repair Technician,NULL,full time,,,,,,,,Quick to get me started,Ask 3 people a question and get 3 different answers,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 14, 2020",,,5.0,4.0,5.0,,3.0,5.0,4.0,Former,,,,, Repair Technician II,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,PTO Compensation The people that I worked with.,There were no cons for working there.,Have a clear pathway for growth as well as more opportunities for moving up if you have the required skills.
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 5, 2019",,,4.0,2.0,2.0,,3.0,3.0,2.0,Former,,,,, Procurement Manager,"Neutral Outlook, No opinion of CEO",full time,,,,,More than 5 years,,,"Technology focused, but slow to ramp.  Pay is good, but I do not think anyone in that building works less then a 50 hours a week so be prepared to earn that salary everyday. Slackers don't last but in some cases neither does some of their best talent. Benefits are good but expensive.  Some departments let you work remote and that is by far their biggest perk of working there.","The Holtsville, NY location and others are known for frequent layoffs and outsourcing American Jobs to Malaysia!  Projects are overburdened with managements demands and requirements, but given insufficient resources which causes them to launch new technologies behind the competition. Bonus are both individual and company performance based, so if you are successful but the company isn't (low bonus) or if the company was very successful and you didn't have your most amazing year (low bonus) it's an arbitrary system for how much of a bonus you are given so don't count on the 10% they promise you. There are very few women in upper management, few opportunities for growth. Glass ceiling. They talk a good game on social media about women initiatives in business but the pictures you see are of the few elite and doesn't include the entire community.",Stop outsourcing American jobs to Malaysia. 
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 18, 2020",,,5.0,5.0,5.0,,4.0,5.0,4.0,,Current,Intern,,, Anonymous Intern ,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"Great place to work, amazing people","No Cons at all, the company is amazing",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 23, 2020",,,2.0,,,,,,,,Current,,,, Manager,NULL,full time,,,,,,,,Good IT Team and Leadership,No cons in this company,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 14, 2020",,,4.0,5.0,5.0,,5.0,2.0,5.0,Former,,,Contractor,, Mechanical Design Engineer ,None,,,,,,,,,"excellent work culture, friendly environment","Less importance to contractors, no benefits",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 13, 2020",,,5.0,5.0,5.0,,4.0,5.0,5.0,,Current,Intern,,, Anonymous Intern ,Recommends,,,less than a year,,,,,,Value professional development of young professionals/interns Great Culture,None that I have experienced,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 14, 2020",,(1),4.0,4.0,4.0,,4.0,4.0,4.0,,Current,,,, Senior BI Analyst,"Recommends, Positive Outlook, Approves of CEO",full time,,,,More than 3 years,,,,Good benefits Good office culture and work environment company provides good flexibility,"limited growth opportunities, but this depends on your team can get stuck in a same work pattern",Happy to be part of zebra. Kindly have more cross functional training in the company
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 26, 2020",,,5.0,5.0,5.0,,5.0,5.0,5.0,,Current,Intern,,, Financial Reporting Accountant ,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"amazing people, great culture, hands on internship",i had a great experience,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 22, 2020",,(1),1.0,1.0,1.0,,1.0,3.0,1.0,Former,,,,, Repair Services Associate II,"Doesn't Recommend, Negative Outlook",full time,,,,More than 3 years,,,,Decent pay for entry level.  Great work environment.,"Terrible management. Terrible work/life balance.  Terrible bonus/raise potential. Awful metric goals. Clear divide between ""carpet dwellers"" and ""repair monkeys""",Get a grip.
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 15, 2019",,,4.0,4.0,5.0,,5.0,4.0,4.0,,Current,,,, Marketing ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,More than 5 years,,,"Positive corporate culture. You can ""create your own adventure"" if you're ambitious and make your development goals known. Those who work hard and clearly state their professional aspirations advance. Innovation and risk-taking is also encouraged; you can take risks, fail and still have a chance to keep innovating.   There is also good flexibility in most departments with flex hours and casual dress. Benefits are also very competitive and are great for my young family.","A fiscally conservative company, I find that sometimes financial decisions (e.g. budget constraints) are made on a quarterly basis, causing some heartburn. But overall, its nothing I haven't seen at other large companies that like to be in the black.","Be aware of the shadows you cast, keep getting to know ""the people"" and humble yourself. You all do a great job, but can sometimes feel disconnected from the core of the business."
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 8, 2020",,(1),3.0,5.0,3.0,,3.0,3.0,3.0,,Current,,,, Trade Compliance Specialist ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,Great benefits plan with lots of programs supporting employees wellbeing,Real corporate environment with very little opportunity to move up,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 4, 2020",,(1),1.0,3.0,1.0,,2.0,1.0,1.0,,,,,, Doesn't Recommend,"Negative Outlook, No opinion of CEO",,,,,,,,,"Not so much jobs in Brno CZ. Co workers are 🆗 and wiling to help. Team building events 👌, even now when because of virus panic others are switching them off. They like to take a visa workers. Languages courses.","They will change salary without letting you know in advanced. After that they will say it is not their fault and management will stop communicating.  Organisation is bad, process and base for valuting are changed weekly, making no sense.  Gem 💎 points are really gems. They r handled like that. Ask for the value!  High fluctuation of people.  No benefits for meal vouchers...it will take you 6 month to get it. During that time good luck with cantina. Low tech courses avaliable.",Start to comunicate with worker and explain them what they need and now hide yourself behind the it is not my work.
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 19, 2020",,,4.0,3.0,3.0,,4.0,4.0,4.0,Former,,,,, Senior Presales Consultant,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,More than 8 years,,product portfolio is second to none,need to focus even more on what they do best,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 11, 2020",,,4.0,3.0,3.0,,3.0,4.0,4.0,Former,,,,, Senior Design and Development Engineer,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,More than 10 years,"Good work environment, well funded, successful. Strong R&D investment. Reasonably competent management.","Those typical of a large company - not very agile, sometimes emphasizes process over progress. ""Large company"" corporate culture. Cult of Agile (in software/firmware cevelopment).","If you're trying to reform your corporate culture, do so by ""living the values"" you're trying to promote. Relying on a outside consulting firm and the social engineering approach they use is not working."
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 19, 2020",,,4.0,,,,,,,Former,,,Contractor,, Software Engineer ,"Recommends, Approves of CEO",,,,,,,,,Lots of room for growth,Very slow during hiring process.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 9, 2020",,,5.0,5.0,5.0,,4.0,4.0,4.0,,Current,,,, Software Engineer Advanced,"Recommends, Approves of CEO",full time,,less than a year,,,,,,"company has been doing pretty well in the past few years and as a result more money is being used to fund new projects and ideas. very good work to life balance. nice people, work from home occasionally",technology is a bit behind.  some software engineers are very old school,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 12, 2020",,(1),1.0,1.0,1.0,,3.0,4.0,1.0,Former,,,,, Machine Operator II,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,Awesome co workers and good benefits,Pathetic managers and supervisors and too much overtime due to high turn over rate,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 27, 2020",,(5),2.0,2.0,1.0,,3.0,4.0,1.0,,Current,,,, Anonymous Employee ,Neutral Outlook,full time,,,More than a year,,,,,"The salary is fairly competitive and the benefits are good. If you’re from the industries that Zebra caters to (eg, warehouses, supply chain, manufacturing, t&l, retail), Zebra is one of the top solution sellers and is well-known. If your not, you might struggle to learn because nobody ever explains what all the acronyms mean. The learning curve is steep. If you’re from one of those industries and you enjoy them, I’m sure Zebra will provide you with work and opportunities that you will enjoy. Zebra is a global company and has a lot of globally remote employees around the world. If you work in a location with a big office (Lincolnshire HQ or Holtsville, NY), you will have your traditional cafeteria and gym as perks.","Zebra boasts its employee retention, but that just means you’ll have a lot of lifers, who are people who have been with the company basically their whole careers. Zebra has acquired several companies in their 50 years, thus leading to this phenomena. There is little growth path for your career, but if you are ok with doing the job you have with occasional title bumps, then this can be the place for you. There is a lot of senior leadership due to this fact, and literally everyone wants to have their say in product direction. This bloat makes decisions take forever, we have a ton of ineffective remote meetings with 10+ people, and it takes awhile for anything to really actually get done. Par for the course for B2B, though. Lastly, if you’re a woman, depending on the field you’re in, you should be warned. Zebra is a company with few women, many of them in HR, Legal, or Marketing. Other departments, especially engineering, are heavily male and it shows. It’s a giant boys’ club and some inappropriate comments have been made about women on several occasions. It doesn’t help that the Lincolnshire and Holtsville offices aren’t basically in the middle of nowhere suburbs of Chicago and Long Island really attracting a lot of older Gen X or Boomers over younger talent. Feeds into the boys’ club culture. If you’re a woman in a technical role considering a position at Zebra, be warned. Many men will not take a thing you say into consideration even if it is warranted and backed by data simply because you are a woman. I’m sure the culture will change, but it’s going to take those lifers to retire to have that culture change.",Think about how to retain your women and how to attract young talent. Nobody young wants to live in the far north suburbs or Chicago or in the middle of Long Island. Your initiatives like the Women’s Inclusion Network are useless because the women who attend are in departments that are dominated by women. Think about the women in other roles that are being unheard or undervalued simply because they’re in a sea of men.
